tweet_id,username,tweet,location,hashtags,retweet_count,favorite_count,user_followers,user_following,sentiment,deaths,covid_phase,tweet_date
19a62887-ec8f-42e7-be47-68c714cdd581,angela82,The new variants of the virus are concerning Pressure hospital might notice.,New York,#pandemic,665,509,3105,984,neutral,1092,Post-lockdown recovery,2020-12-03
1765e3e0-4c8b-45e3-a1a4-aeac7feb1154,john30,The number of COVID-19 cases is rising Candidate not company understand he particularly listen.,Pennsylvania,#quarantine,957,920,4675,1591,positive,629,Lockdown implementation,2020-04-12
47cf9a28-a2de-4840-a847-609b6f1c3d9d,heatherrodriguez,Long COVID affecting many people Responsibility face foreign evidence behind process black.,Mississippi,#lockdown,157,250,3985,4107,negative,1159,Lockdown implementation,2020-06-09
a69c3a04-5a5e-4939-9ae1-e834b8b5f118,moralescarolyn,The number of COVID-19 cases is rising Hospital shake partner partner.,Nevada,#vaccine,705,962,6689,1619,negative,578,Early outbreak,2020-03-27
bae84411-d138-44d4-93b8-061a41814935,robert90,Social distancing to slow the spread Young among well education.,Virginia,#lockdown,407,245,4753,2420,negative,913,Post-lockdown recovery,2020-12-28
d37fbb03-a3d7-4061-bc94-f923f881bb84,omurray,Impact of COVID-19 on the healthcare system Kitchen long measure poor mouth from learn set.,Georgia,#pandemic,909,354,8546,997,positive,433,Lockdown implementation,2020-04-24
163e4c1a-2a5f-4d67-a20c-6b86cbfc09b6,steve71,Staying home to prevent the spread of the virus Start keep after type control eye.,Iowa,#quarantine,251,540,2051,128,neutral,911,Vaccine development,2021-06-10
13dffeea-9f86-4f46-9be6-be8973a779ad,rachel04,Long COVID affecting many people Opportunity sister those contain.,Oregon,#vaccine,951,760,4854,2957,neutral,1783,Lockdown implementation,2020-05-09
a99e5288-154a-4408-b63e-fd76a064aeeb,qlawrence,The COVID-19 pandemic is impacting our lives Place everything try writer.,Alaska,#quarantine,760,742,8893,2317,negative,1253,Second wave,2020-07-08
e6bb4998-48d0-4a62-b4b4-cc26114a5c11,gregoryvazquez,Mental health challenges during the pandemic Company I address simple include environmental.,Iowa,#lockdown,18,888,7782,534,negative,803,Second wave,2020-09-27
ddc4b4ac-32ad-42e7-9d9d-429686f1365d,christopherlewis,The COVID-19 pandemic is impacting our lives Picture make knowledge she rate.,Rhode Island,#vaccine,265,485,5522,1038,neutral,1506,Second wave,2020-09-18
483460f8-b896-4e49-9ee3-21888d90e573,angela34,Returning to normal life after the pandemic Determine begin customer suggest.,New York,#quarantine,171,780,5113,4525,negative,1132,Second wave,2020-09-20
950aa389-ae2f-470a-8f14-1ea7f12beb02,willieholmes,The number of COVID-19 cases is rising Recently defense remember at fast.,Tennessee,#vaccine,509,355,6159,2321,positive,1713,Vaccine rollout,2021-11-18
3b41d5ad-705d-4316-9531-73030ef2c8d5,hailey70,Lockdown measures to curb the pandemic Friend within news change long defense walk.,New York,#pandemic,8,185,5319,1945,neutral,1900,Vaccine rollout,2021-11-24
45a91da6-fe75-46df-98a9-1242a5e4536f,erica20,The new variants of the virus are concerning Game money price stay help young.,Minnesota,#quarantine,415,91,3800,4200,positive,647,Lockdown implementation,2020-05-09
3db371c5-f4a4-4d43-b2ef-ea467dbefe4d,melissaramsey,Social distancing to slow the spread International and total size.,Wyoming,#vaccine,719,337,1186,1101,negative,1087,Lockdown implementation,2020-04-21
2c855b97-860b-42b1-a1c4-52a6e7b36afa,charles43,Social distancing to slow the spread Challenge enjoy human term hair exactly understand must.,Florida,#lockdown,663,899,827,515,negative,4068,Vaccine rollout,2021-09-14
26742660-45ee-4f2b-adb2-691abc1adb3f,frybrandon,Returning to normal life after the pandemic Miss throw sense win sport.,Connecticut,#pandemic,992,198,4270,897,positive,1483,Early outbreak,2020-01-05
062ad649-a98e-4d08-9b9b-cd277fa83827,jroberts,Staying home to prevent the spread of the virus Interest history point responsibility instead hotel often.,Arizona,#pandemic,383,21,5697,3758,positive,1789,Vaccine development,2021-01-20
bdc5519b-fa79-457a-90d6-0d5238b1c693,kimberly14,Getting vaccinated to protect ourselves and others Enough arm course standard report chance woman.,Maryland,#quarantine,751,612,5612,991,positive,276,Second wave,2020-09-16
333199ac-ad86-466b-992f-07c2cb1e2793,garytanner,COVID-19 restrictions are easing Interesting consider career piece real future still person.,Connecticut,#vaccine,67,894,738,1603,neutral,570,Lockdown implementation,2020-05-19
21603160-d26c-49c6-b177-8d0595ce2663,pjones,Staying home to prevent the spread of the virus Amount word policy technology tax enjoy cold.,Rhode Island,#lockdown,357,655,9968,1272,neutral,319,Post-lockdown recovery,2020-12-23
1e901837-df4c-4502-aaa5-b3f1bc2dd4f6,allenraymond,Wearing a mask to reduce the risk of infection Investment teacher up despite leave drive.,Ohio,#vaccine,603,625,5359,2805,neutral,1924,Lockdown implementation,2020-04-02
2aba01df-5158-4fea-9b84-636c0e978105,blackburnmichelle,Staying home to prevent the spread of the virus Argue simply three positive air particular.,Oregon,#quarantine,11,127,2069,1997,negative,11,Post-lockdown recovery,2020-11-21
8cf40807-64f4-41e3-8485-be8935c0fbf8,tyler97,Social distancing to slow the spread White by score theory.,Maryland,#lockdown,605,444,7366,785,neutral,1807,Second wave,2020-09-25
4abb929b-4a8d-4ef2-93f8-82af659114a7,shepherddavid,The number of COVID-19 cases is rising While travel resource however station event.,Illinois,#covid19,621,526,4668,3262,negative,1197,Second wave,2020-08-07
682dd713-c15a-4eb1-a80d-3ab30d743833,kimberly91,Getting vaccinated to protect ourselves and others Politics property my author occur such.,Pennsylvania,#pandemic,456,131,1784,4234,negative,379,Early outbreak,2020-02-11
40ae5ecc-5a3f-4caf-bd3d-5aee743e37e4,zgriffith,Long COVID affecting many people American resource defense well.,Alaska,#quarantine,466,357,9561,3165,neutral,1935,Vaccine development,2021-06-17
8b5e0101-c575-4164-a00c-7147f50f14cd,lauren26,The economy is struggling during the pandemic Space later remain sing important provide.,Louisiana,#lockdown,717,60,6946,67,neutral,526,Early outbreak,2020-03-20
4787fbb9-f7a5-43ac-80e9-fe19e2d35fbd,codymurray,The economy is struggling during the pandemic Painting debate season off role.,North Dakota,#covid19,376,694,8333,2127,positive,479,Vaccine rollout,2021-09-04
57721a4a-0bc0-440f-b00d-5b10556643a3,yjones,The new variants of the virus are concerning Suggest discuss discussion determine service source.,Oklahoma,#vaccine,521,853,2335,4433,neutral,514,Second wave,2020-07-11
80d601c0-ac25-47ab-a710-5566afa52d93,julia87,Vaccine hesitancy among the population Indeed standard mission determine.,Indiana,#quarantine,753,717,6279,3453,positive,1419,Vaccine rollout,2021-12-13
0ccdf288-6dfb-4f13-bb52-58ed9c1e51fb,schneiderrichard,Wearing a mask to reduce the risk of infection Feel race must feeling fund subject hear.,Montana,#pandemic,877,678,6059,1459,positive,453,Vaccine rollout,2021-10-15
2fbfce65-0128-4159-a593-a8e461242102,richardwilliams,The COVID-19 pandemic is impacting our lives Conference choose build hotel myself.,Arizona,#covid19,295,454,9138,50,positive,42,Vaccine development,2021-01-20
90763e76-41c3-4005-adf6-438514c893ff,millersabrina,COVID-19 restrictions are easing Quite change develop collection rule threat.,California,#quarantine,611,411,7780,2216,neutral,1700,Second wave,2020-08-04
94153a19-7598-4a67-ad53-5fce29b9a6a7,annajones,Vaccine hesitancy among the population Officer Democrat benefit.,Colorado,#covid19,364,875,1541,1330,neutral,329,Post-lockdown recovery,2020-10-09
42607618-1a95-455f-8603-b66427c06587,csmith,Returning to normal life after the pandemic Water where receive board process lawyer arm.,Wisconsin,#quarantine,393,120,2536,3182,positive,850,Lockdown implementation,2020-06-23
aca65d12-7f85-42cc-ad36-23af5e46f805,cisnerosmonica,Long COVID affecting many people Seem identify by player.,Massachusetts,#lockdown,493,746,5087,1616,neutral,1962,Lockdown implementation,2020-04-17
c2bc9512-0bb7-4250-9e42-c734e1258ef1,ytrevino,Returning to normal life after the pandemic Space claim play off few son exist.,Mississippi,#vaccine,497,683,648,409,positive,1357,Second wave,2020-09-12
28d8a85d-1e34-46a4-8619-c2b8794a0444,sharon53,COVID-19 restrictions are easing Short PM significant music blood determine sing.,Georgia,#vaccine,998,446,9279,3435,neutral,1703,Early outbreak,2020-01-09
b70f10a7-210a-499a-9b65-6fe2430f66cd,barry63,Staying home to prevent the spread of the virus Walk protect score suffer word program baby.,Maine,#lockdown,875,697,7577,4214,negative,1874,Vaccine rollout,2021-07-18
9549017a-607d-4719-9711-6f2a7f9cc60a,catherine56,Mental health challenges during the pandemic Main investment world dinner their identify.,Alabama,#vaccine,832,414,6979,4201,neutral,844,Lockdown implementation,2020-06-22
f12b6815-b804-4b0a-ba04-1d7a81851eda,qunderwood,Returning to normal life after the pandemic Collection certainly perhaps.,Ohio,#pandemic,68,512,2898,1016,neutral,61,Vaccine rollout,2021-07-01
2aae675f-6ebe-472e-986a-d6f6ae99b802,wrightbrent,The COVID-19 pandemic is impacting our lives Culture image budget car manage everyone crime Republican.,Massachusetts,#pandemic,19,117,5210,2156,negative,1646,Post-lockdown recovery,2020-10-13
b52fd0d3-65cc-4a6d-b94e-f5bcab3491b7,lynnbanks,The number of COVID-19 cases is rising Each worker suffer recognize national them.,Rhode Island,#quarantine,674,568,2049,1820,positive,933,Lockdown implementation,2020-06-07
4e7baab2-cc06-43a1-adab-22aa5ab9b4ba,rwright,Staying home to prevent the spread of the virus Less camera read that food.,Maine,#quarantine,53,644,8700,4130,positive,74,Post-lockdown recovery,2020-12-24
23d708cf-b992-4126-99dc-a6668aaa46eb,heather53,Getting vaccinated to protect ourselves and others Line serve soldier major wide upon final.,Pennsylvania,#vaccine,548,813,9589,905,negative,652,Vaccine development,2021-03-02
a27a958b-70cc-4d46-9798-e34241a2c8c8,contrerasashley,Getting vaccinated to protect ourselves and others Task both matter.,Oklahoma,#covid19,472,377,6412,984,neutral,448,Second wave,2020-09-15
87e3e44d-c934-4727-9d85-199a78ea4f96,swelch,Returning to normal life after the pandemic Bank woman certainly do certainly.,Rhode Island,#covid19,291,86,8255,3076,negative,1959,Second wave,2020-09-20
23f3cb0f-a459-4930-94a5-e7810348f539,gsolomon,The COVID-19 pandemic is impacting our lives Course condition while too report movement.,New Mexico,#vaccine,406,574,9120,704,positive,1531,Vaccine rollout,2021-10-18
28461f5b-1796-4bf3-9ea2-0d074ee97189,mileschristina,The economy is struggling during the pandemic Treat arm movement brother improve.,Ohio,#vaccine,486,973,4152,154,negative,1120,Early outbreak,2020-03-13
3b864372-ae04-42cc-8aeb-56a9967067d2,alison37,Impact of COVID-19 on the healthcare system Out turn president discuss.,Mississippi,#lockdown,455,265,7276,2685,neutral,964,Second wave,2020-08-13
47e737c6-2073-4854-be03-5b2cdaa8b71b,amy92,Mental health challenges during the pandemic Movie foreign adult read difficult hot mention.,Illinois,#lockdown,51,674,3743,180,neutral,1795,Vaccine development,2021-01-21
0f54dd96-316e-4346-b11d-b34f9a6e0adc,angeladonaldson,Social distancing to slow the spread Fly total outside decade lose least.,California,#quarantine,718,732,6302,2901,negative,1259,Vaccine development,2021-02-27
69123be6-f2e9-4cdd-a183-16bd345bd38d,christopherpierce,Returning to normal life after the pandemic Several kind student argue.,Kansas,#quarantine,566,717,8526,3435,neutral,478,Vaccine rollout,2021-09-11
3d955e16-0450-4718-9287-d05b46e86d16,ujones,COVID-19 restrictions are easing Also memory career up care.,West Virginia,#pandemic,170,857,9555,605,neutral,1062,Post-lockdown recovery,2020-11-06
99a6f943-aa39-4051-a46d-99f86def500e,meyerschristopher,Getting vaccinated to protect ourselves and others Walk because any skin between.,Alabama,#quarantine,530,793,2534,2832,negative,1135,Lockdown implementation,2020-04-20
0ffea093-0edb-44b0-8178-f577dfeed272,crystaljones,Social distancing to slow the spread That factor speech fight put local late.,New Jersey,#covid19,536,865,1938,2242,neutral,1808,Post-lockdown recovery,2020-11-07
6f6fa153-0981-4d8e-a1ec-0f2d292cfb68,hamiltonkathryn,Vaccine hesitancy among the population Beat rise parent power mind.,Rhode Island,#covid19,891,874,103,3087,neutral,958,Second wave,2020-09-16
302c2d99-dfb0-4070-9b91-5553df1ed079,melissafoster,The new variants of the virus are concerning Ok catch either assume major.,Colorado,#lockdown,459,226,6252,469,negative,1642,Post-lockdown recovery,2020-11-25
4f58ad5f-f55b-4f5c-980e-c5ef9a630e4e,nlong,Long COVID affecting many people Model million force teacher leave spring western political.,Georgia,#pandemic,800,332,9336,1424,positive,99,Lockdown implementation,2020-04-25
c6117332-e190-418a-8de8-65a1ed5f91f8,andrewatkins,The number of COVID-19 cases is rising Draw take accept arm.,Washington,#lockdown,499,815,9750,62,negative,475,Post-lockdown recovery,2020-11-20
b29ee8fc-0872-4914-b27a-f32d5224b91e,patriciapowell,The COVID-19 pandemic is impacting our lives Doctor understand the positive charge choose cultural best.,Florida,#vaccine,358,449,8269,3117,negative,1731,Second wave,2020-09-05
25b78efd-a866-467d-bbb3-a9131368b13f,clarkedgar,The COVID-19 pandemic is impacting our lives Manage skin data skin.,Delaware,#covid19,702,888,1169,3923,positive,11,Vaccine development,2021-06-23
661998e5-5250-4c56-a6ac-336de945fc8b,williamoliver,Vaccine hesitancy among the population Lay glass attention rich.,Wisconsin,#lockdown,501,525,8178,3081,negative,1634,Lockdown implementation,2020-05-23
e9a9f124-9481-4fc5-bcf1-87dc21ea1aec,mayosheryl,Wearing a mask to reduce the risk of infection Million seven public number method main different on.,California,#vaccine,440,223,8029,2194,neutral,3742,Vaccine development,2021-03-03
e838693b-1476-4b16-aa8a-82295db259a7,mindy65,The new variants of the virus are concerning Thought star price now.,New Hampshire,#covid19,473,450,3197,3745,negative,1120,Vaccine rollout,2021-10-11
3b12b28e-808e-4fbd-8fad-7cb54603d0cc,qmann,The COVID-19 pandemic is impacting our lives Every discuss information hope form others success.,Minnesota,#lockdown,255,827,707,3758,neutral,714,Early outbreak,2020-02-13
404ba8f8-6261-46be-b2b5-f3c636c52882,erikfrazier,Lockdown measures to curb the pandemic Learn staff size his former war ever.,New Hampshire,#vaccine,861,868,7559,723,positive,1228,Vaccine rollout,2021-08-11
29e4931f-f1c4-4419-bed0-e67490632b6e,uwarner,Staying home to prevent the spread of the virus Exist wait cultural sport eye.,West Virginia,#lockdown,685,938,4143,3773,neutral,1252,Post-lockdown recovery,2020-12-03
cc81f2c3-5cde-41b8-885e-7a43da2d63d7,reesejames,Mental health challenges during the pandemic West ago today stuff staff leg.,Idaho,#quarantine,802,737,3415,1618,positive,1477,Vaccine rollout,2021-10-17
0131b2b0-f7f7-465b-81a7-0a89e8cd08ca,bhenderson,The COVID-19 pandemic is impacting our lives Seek huge because.,Missouri,#vaccine,542,373,3901,985,positive,1997,Early outbreak,2020-02-25
6b946358-69af-4233-b42c-13d7cc3af9f5,valdezjordan,COVID-19 restrictions are easing Skill campaign term ground new easy.,Massachusetts,#pandemic,374,377,4455,348,negative,1085,Early outbreak,2020-02-15
e151e78c-6280-4956-bbca-ca0fb33ab0d0,christopherthompson,The COVID-19 pandemic is impacting our lives Congress father dark international person.,Maine,#covid19,933,51,7043,2599,neutral,577,Vaccine rollout,2021-07-27
d87c9d7c-29a1-40b6-8f05-c8b0546d8c7f,bethdavis,Getting vaccinated to protect ourselves and others Drop stage size executive use big kitchen material.,Massachusetts,#quarantine,390,948,44,2699,positive,1161,Second wave,2020-09-06
90c7ce3d-eb1b-4687-8fd1-470e32724d41,lcameron,Staying home to prevent the spread of the virus Official before he else.,North Carolina,#lockdown,428,239,803,684,negative,1685,Post-lockdown recovery,2020-11-14
6725a6fe-4a4a-4cd6-b5b8-e1030160d597,fsullivan,Mental health challenges during the pandemic Work person health light.,Maryland,#covid19,417,433,2350,1778,positive,1547,Early outbreak,2020-02-06
5098ef5f-05ef-4b6b-8ca9-a760b34ade3d,umorales,The number of COVID-19 cases is rising Young in may pick whether.,Arkansas,#lockdown,266,618,2668,1227,positive,1373,Vaccine rollout,2021-09-02
1d49ebea-aa2f-4456-9454-94aaa3ccf8cf,glenjuarez,Long COVID affecting many people Well read girl receive natural series.,Idaho,#quarantine,165,849,2549,1640,neutral,1296,Early outbreak,2020-01-19
25f50fd8-e0d1-417b-9383-96bd6123a5b8,millerstephanie,Lockdown measures to curb the pandemic Simple degree information support call own.,Pennsylvania,#pandemic,37,225,9873,4206,negative,827,Lockdown implementation,2020-04-09
4667d966-b8d6-41f2-b648-42cf051822c2,danielbutler,Impact of COVID-19 on the healthcare system Benefit other toward he often song.,Ohio,#quarantine,458,102,7413,785,negative,514,Post-lockdown recovery,2020-10-13
